Timestep;Date;Time;Year;Month;Day;Hour;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
7300;1/11/2015;3:00;2015;11;1;3;0.0388436343028316;0.123063865595409;0.078993950128457;0.00875640763517291;0.0306530315372978;0.05815;0.06672;0;0;38281;2572.83;6142;0;286.9;0;6142;286.9;32139;2285.93
7301;1/11/2015;4:00;2015;11;1;4;0.0394877711660291;0.107719982209469;0.0722764820915823;0.00642306604903762;0.0196184301175375;0.04439;0.04928;0;0;38100;2641.35;5295;0;198.7;0.01;5295;198.71;32805;2442.64
7302;1/11/2015;5:00;2015;11;1;5;0.0401803313295687;0.0993960395982783;0.0690278906520242;0.0053294245667279;0.0128525416036309;0.03255;0.03422;0;0;37842;2822.36;4925;2;196.1;0;4927;196.1;32915;2626.26
7303;1/11/2015;6:00;2015;11;1;6;0.035573611633979;0.093107087517934;0.0689328510402498;0.00482586574554748;0.0106528942162225;0.02109;0.02616;0.00788067197010214;0;39607;3057.99;4885;820;241.3;0.89;5705;242.19;33902;2815.8
7304;1/11/2015;7:00;2015;11;1;7;0.0235900394680916;0.0740168509612626;0.0639830293687975;0.00433587812475042;0.0110516071220761;0.01497;0.02261;0.133430593062416;0.0504436189647673;43131;3355.91;4337;4447;229.3;15.27;8784;244.57;34347;3111.34
7305;1/11/2015;8:00;2015;11;1;8;0.0099775523711215;0.043075872482066;0.0403910872332208;0.00394420253973325;0.0111020330501571;0.01536;0.0197;0.296915905697084;0.129588286211396;46235;3565.46;3064;8910;224.8;53.4;11974;278.2;34261;3287.26
7306;1/11/2015;9:00;2015;11;1;9;0.00588410144311535;0.031955782266858;0.025358495424244;0.00337221907195911;0.0120556161992319;0.01696;0.01934;0.395398551493393;0.11259103523271;46847;3682.85;1804;12439;160.3;79.23;14243;239.53;32604;3443.32
7307;1/11/2015;10:00;2015;11;1;10;0.0053065061630943;0.032943598507891;0.0207387140194449;0.00283723065250379;0.0165614465262423;0.02421;0.01928;0.4555852521278;0.120807307525011;43903;3732.32;1277;14486;198.8;68.28;15763;267.08;28140;3465.24
7308;1/11/2015;11:00;2015;11;1;11;0.00517479992713583;0.0315354993400287;0.0164395981730559;0.0021716951521444;0.0215218387059234;0.02771;0.01753;0.469415058820431;0.0691332927359722;42960;3715.23;1094;14844;328.8;50.91;15938;379.71;27022;3335.52
7309;1/11/2015;12:00;2015;11;1;12;0.00509504058129415;0.0306528639311334;0.011458911994358;0.00185818624710486;0.028285598743163;0.02538;0.01611;0.451464639332976;0.0340587494562853;41641;3688.86;977;13629;312.4;33.71;14606;346.11;27035;3342.75
7310;1/11/2015;13:00;2015;11;1;13;0.0045562274576477;0.0260434365566715;0.00725937551424781;0.00169839150227618;0.0292992307692308;0.01848;0.01414;0.388831324851641;0.026264197477164;41460;3673.78;911;10554;269.4;22.14;11465;291.54;29995;3382.24
7311;1/11/2015;14:00;2015;11;1;14;0.00413694921772218;0.0206514767288379;0.00457993531811999;0.001571593323217;0.0294337879669498;0.00878;0.01117;0.252104241553366;0.0143123836450631;42908;3690.17;897;5814;254.1;11.13;6711;265.23;36197;3424.94
7312;1/11/2015;15:00;2015;11;1;15;0.0062441516384318;0.0214207144906743;0.00358530011922153;0.00134206013896654;0.0356248411497731;0.0022;0.01184;0.0739134920071672;0.00290420617659852;45836;3940.21;1107;1130;230.2;1.45;2237;231.65;43599;3708.56
7313;1/11/2015;16:00;2015;11;1;16;0.010500937518975;0.0193957385365854;0.00331800476886135;0.00110139325932433;0.0425510043058303;0.00149;0.01206;0;0;51910;4511.11;1522;20;221.9;0.01;1542;221.91;50368;4289.2
7314;1/11/2015;17:00;2015;11;1;17;0.0139538051288279;0.0150514667431851;0.00342177411717294;0.000880617762159572;0.048442066798557;0.00092;0.01156;0;0;54235;4430.8;1988;0;214.9;0;1988;214.9;52247;4215.9
7315;1/11/2015;18:00;2015;11;1;18;0.0129553530876192;0.0128075209182209;0.00415289312041375;0.000854403402284163;0.0527954148725707;0.00359;0.01108;0;0;52663;4104.13;2279;0;216.9;0;2279;216.9;50384;3887.23
7316;1/11/2015;19:00;2015;11;1;19;0.0123306768271702;0.0140039724533716;0.00568036397830504;0.000966076191997444;0.056742634702665;0.0099;0.01676;0;0;49843;3799.87;2782;0;248.1;0;2782;248.1;47061;3551.77
7317;1/11/2015;20:00;2015;11;1;20;0.0146582239358795;0.0201094948637016;0.0089574262589626;0.00110167039373852;0.056045253112999;0.01351;0.02229;0;0;47686;3514.91;3248;0;257;0;3248;257;44438;3257.91
7318;1/11/2015;21:00;2015;11;1;21;0.0189446566276034;0.0306720283500717;0.0134273004886404;0.00204729614248063;0.057322286745025;0.0169;0.02963;0;0;46873;3220.15;3137;0;269.5;0;3137;269.5;43736;2950.65
7319;1/11/2015;22:00;2015;11;1;22;0.0237730734511304;0.0412955583357245;0.0160701466928618;0.00381567247024998;0.0593714057954149;0.02128;0.03648;0;0;43633;2953.76;2727;0;268.9;0;2727;268.9;40906;2684.86
7320;1/11/2015;23:00;2015;11;1;23;0.025606720707592;0.0467987282639885;0.0164873375312747;0.00534021483907036;0.0630675538228791;0.02271;0.04169;0;0;41097;2780.48;2226;0;269.9;0;2226;269.9;38871;2510.58
7321;2/11/2015;0:00;2015;11;2;0;0.0266479027263343;0.0474770683500717;0.0144783651201451;0.00655658653462184;0.0663659094611893;0.02062;0.04328;0;0;39509;2681.58;2130;0;292.1;0;2130;292.1;37379;2389.48
7322;2/11/2015;1:00;2015;11;2;1;0.0269641125751412;0.0430238125681492;0.0113994568871425;0.00749753653861513;0.0667145537065053;0.01811;0.04451;0;0;39072;2647.6;1990;0;337.6;0;1990;337.6;37082;2310
7323;2/11/2015;2:00;2015;11;2;2;0.024176684477908;0.0359833953515065;0.00736417809346296;0.00799524438942577;0.0650790666821832;0.01637;0.04495;0;0;40168;2666.38;1904;0;362.4;0;1904;362.4;38264;2303.98
7324;2/11/2015;3:00;2015;11;2;3;0.0246717489424575;0.0299954328837877;0.00494681893439457;0.00611371575752735;0.0603523705341557;0.01337;0.0386;0;0;42496;2745.62;1699;0;368.1;0;1699;368.1;40797;2377.52
7325;2/11/2015;4:00;2015;11;2;4;0.0248407191288684;0.0230259183931133;0.00329477967524726;0.00422062574874211;0.0562426835796579;0.00954;0.03009;0;0;47513;3035.23;1691;0;335.1;0;1691;335.1;45822;2700.13
7326;2/11/2015;5:00;2015;11;2;5;0.0232685072965369;0.0190662896987088;0.00228347629842325;0.00295278571999042;0.0509598638426626;0.0078;0.01909;0;0;56711;3748.84;1726;1;330.6;0.01;1727;330.61;54984;3418.23
7327;2/11/2015;6:00;2015;11;2;6;0.0229801343939118;0.0175043162123386;0.0016909215656642;0.00217184689721268;0.0435746747352496;0.00977;0.01046;0.00641270366194586;0;62431;4389.92;1760;713;352.8;0.11;2473;352.91;59958;4037.01
7328;2/11/2015;7:00;2015;11;2;7;0.020633468536847;0.0158958837302726;0.00133312232801034;0.00159383036498682;0.0373688688467357;0.01747;0.01006;0.118132818061629;0.0179309917355372;64648;4553.13;1677;4084;336.3;5.32;5761;341.62;58887;4211.51
7329;2/11/2015;8:00;2015;11;2;8;0.00969716153581476;0.0104712370731707;0.00051444739979514;0.00113161608497724;0.0326821086931223;0.0287;0.01892;0.259238052454406;0.0326646411483254;65256;4614.44;1366;8492;329.4;17.87;9858;347.27;55398;4267.17
7330;2/11/2015;9:00;2015;11;2;9;0.00435968648167264;0.00674957004304161;0.000307048377075882;0.00122810198865905;0.0322390003491214;0.03674;0.02933;0.337143388106559;0.0201497607655502;66375;4687.92;783;11817;317.9;30.48;12600;348.38;53775;4339.54
7331;2/11/2015;10:00;2015;11;2;10;0.00384764426093468;0.00776332740315638;0.000395724178462882;0.00148893658653462;0.0348738217153497;0.0416;0.03528;0.394291136804784;0.0335941061331013;67050;4714.29;520;13553;318.5;36.87;14073;355.37;52977;4358.92
