;Bid;WeekAheadConfidence10;WeekAheadConfidence90;WeekAheadForecast;DayAheadConfidence10;DayAheadConfidence90;DayAheadForecast;MostRecentConfidence10;MostRecentConfidence90;MostRecentForecast;Realtime;LoadFactor;MonitoredCapacity
2017-01-01 09:15:00+01:00;;68.13;660.05;363.29;345.3;751.0;548.25;318.13;725.39;521.71;468.33;0.53;884.55
2017-01-01 09:30:00+01:00;;68.75;662.96;364.91;348.37;753.36;551.03;320.48;727.0;523.71;476.39;0.54;884.55
2017-01-01 09:45:00+01:00;;69.37;665.87;366.54;351.43;755.73;553.81;322.83;728.6;525.71;471.64;0.53;884.55
2017-01-01 10:00:00+01:00;;70.08;668.64;368.14;352.88;755.15;554.24;325.2;728.78;526.99;451.94;0.51;884.55
2017-01-01 10:15:00+01:00;;70.87;671.28;369.72;352.72;751.61;552.33;327.58;727.54;527.56;439.29;0.5;884.55
2017-01-01 10:30:00+01:00;;71.66;673.92;371.3;352.57;748.07;550.42;329.96;726.3;528.13;458.39;0.52;884.55
2017-01-01 10:45:00+01:00;;72.46;676.56;372.87;352.41;744.54;548.5;332.33;725.06;528.69;461.89;0.52;884.55
2017-01-01 11:00:00+01:00;;73.36;678.93;374.38;352.24;738.09;545.17;280.2;688.89;479.67;462.83;0.52;884.55
2017-01-01 11:15:00+01:00;;74.37;681.06;375.82;352.07;728.73;540.4;283.15;690.3;482.44;453.68;0.51;884.55
2017-01-01 11:30:00+01:00;;75.38;683.17;377.26;351.9;719.37;535.64;286.1;691.71;485.21;437.17;0.49;884.55
2017-01-01 11:45:00+01:00;;76.39;685.29;378.7;351.73;710.01;530.87;289.05;693.12;487.98;404.76;0.46;884.55
2017-01-01 12:00:00+01:00;;77.53;687.03;380.03;350.27;699.96;525.12;293.53;694.3;491.25;429.17;0.49;884.55
2017-01-01 12:15:00+01:00;;78.8;688.4;381.24;347.52;689.23;518.37;299.56;695.24;495.03;436.88;0.49;884.55
2017-01-01 12:30:00+01:00;;80.06;689.75;382.46;344.76;678.5;511.63;305.59;696.17;498.81;436.79;0.49;884.55
2017-01-01 12:45:00+01:00;;81.33;691.11;383.67;342.0;667.76;504.88;311.62;697.11;502.59;402.9;0.46;884.55
2017-01-01 13:00:00+01:00;;82.73;692.02;384.75;333.09;657.78;495.43;318.56;698.95;507.25;433.36;0.49;884.55
2017-01-01 13:15:00+01:00;;84.27;692.48;385.68;318.03;648.52;483.27;326.42;701.69;512.79;467.13;0.53;884.55
2017-01-01 13:30:00+01:00;;85.81;692.93;386.62;302.96;639.27;471.12;334.28;704.43;518.33;507.26;0.57;884.55
2017-01-01 13:45:00+01:00;;87.34;693.38;387.55;287.89;630.02;458.96;342.14;707.17;523.87;516.12;0.58;884.55
2017-01-01 14:00:00+01:00;;88.96;693.52;388.39;272.05;622.35;447.2;350.03;709.48;529.12;501.54;0.57;884.55
2017-01-01 14:15:00+01:00;;90.66;693.33;389.12;255.43;616.27;435.85;357.95;711.35;534.09;513.71;0.58;884.55
2017-01-01 14:30:00+01:00;;92.36;693.14;389.84;238.8;610.2;424.5;365.86;713.22;539.06;522.34;0.59;884.55
2017-01-01 14:45:00+01:00;;94.05;692.96;390.57;222.17;604.12;413.14;373.77;715.09;544.03;534.22;0.6;884.55
2017-01-01 15:00:00+01:00;;95.77;692.62;391.25;205.36;595.38;400.37;381.15;714.59;547.55;483.98;0.55;884.55
2017-01-01 15:15:00+01:00;;97.5;692.12;391.87;188.34;584.0;386.17;387.99;711.71;549.62;435.67;0.49;884.55
2017-01-01 15:30:00+01:00;;99.24;691.62;392.49;171.32;572.61;371.97;394.82;708.83;551.69;431.8;0.49;884.55
2017-01-01 15:45:00+01:00;;100.98;691.13;393.11;154.3;561.22;357.76;401.66;705.95;553.76;433.3;0.49;884.55
2017-01-01 16:00:00+01:00;;102.68;690.63;393.73;141.15;534.26;340.78;374.21;662.16;514.51;433.5;0.49;884.55
2017-01-01 16:15:00+01:00;;104.35;690.14;394.34;131.84;491.75;321.01;368.21;653.21;508.06;432.41;0.49;884.55
2017-01-01 16:30:00+01:00;;106.03;689.64;394.96;122.55;449.23;301.25;362.22;644.27;501.61;432.56;0.49;884.55
2017-01-01 16:45:00+01:00;;107.7;689.15;395.58;113.24;406.72;281.48;356.23;635.32;495.17;399.55;0.45;884.55
2017-01-01 17:00:00+01:00;;109.31;688.79;396.24;107.01;382.59;268.61;340.43;625.61;482.91;405.28;0.46;884.55
2017-01-01 17:15:00+01:00;;110.84;688.57;396.94;103.83;376.85;262.65;314.81;615.13;464.86;407.78;0.46;884.55
2017-01-01 17:30:00+01:00;;112.38;688.36;397.64;100.66;371.11;256.68;289.2;604.64;446.81;430.62;0.49;884.55
2017-01-01 17:45:00+01:00;;113.91;688.14;398.34;97.49;365.38;250.72;263.59;594.15;428.76;485.99;0.55;884.55
2017-01-01 18:00:00+01:00;;115.27;688.27;399.13;94.8;371.79;252.43;232.82;575.43;403.89;509.61;0.58;884.55
2017-01-01 18:15:00+01:00;;116.45;688.75;400.01;92.6;390.35;261.82;196.88;548.47;372.22;495.05;0.56;884.55
2017-01-01 18:30:00+01:00;;117.62;689.22;400.89;90.4;408.91;271.21;160.95;521.52;340.55;471.53;0.53;884.55
2017-01-01 18:45:00+01:00;;118.8;689.7;401.77;88.2;427.47;280.6;125.02;494.55;308.88;441.13;0.5;884.55
2017-01-01 19:00:00+01:00;;119.84;690.56;402.78;89.81;445.07;287.87;100.12;449.37;273.85;420.16;0.48;884.55
2017-01-01 19:15:00+01:00;;120.75;691.8;403.9;95.24;461.7;293.03;86.27;385.95;235.45;403.4;0.46;884.55
2017-01-01 19:30:00+01:00;;121.65;693.04;405.03;100.66;478.34;298.18;72.41;322.53;197.05;359.92;0.41;884.55
2017-01-01 19:45:00+01:00;;122.55;694.29;406.16;106.09;494.97;303.33;58.55;259.11;158.65;307.23;0.35;884.55
2017-01-01 20:00:00+01:00;;123.36;695.87;407.42;108.37;506.81;307.45;55.35;237.72;146.47;281.87;0.32;884.55
2017-01-01 20:15:00+01:00;;124.07;697.81;408.8;107.51;513.83;310.54;62.81;258.36;160.52;237.58;0.27;884.55
2017-01-01 20:30:00+01:00;;124.78;699.75;410.18;106.65;520.86;313.62;70.28;279.0;174.56;189.42;0.21;884.55
2017-01-01 20:45:00+01:00;;125.5;701.69;411.56;105.79;527.88;316.7;77.74;299.64;188.61;154.14;0.17;884.55
2017-01-01 21:00:00+01:00;;126.16;703.85;413.04;105.27;533.81;319.41;110.73;403.96;251.63;142.53;0.16;884.55
2017-01-01 21:15:00+01:00;;126.79;706.24;414.61;105.07;538.65;321.73;110.26;450.41;275.19;177.99;0.2;884.55
2017-01-01 21:30:00+01:00;;127.41;708.63;416.18;104.88;543.48;324.06;109.8;496.86;298.74;193.19;0.22;884.55
2017-01-01 21:45:00+01:00;;128.03;711.01;417.74;104.69;548.31;326.38;109.34;543.31;322.3;186.89;0.21;884.55
2017-01-01 22:00:00+01:00;;128.68;713.53;419.39;105.99;546.34;326.05;116.19;574.2;341.77;146.5;0.17;884.55
2017-01-01 22:15:00+01:00;;129.35;716.17;421.11;108.77;537.55;323.06;130.35;589.54;357.16;92.7;0.1;884.55
2017-01-01 22:30:00+01:00;;130.02;718.81;422.83;111.56;528.76;320.07;144.51;604.88;372.55;90.3;0.1;884.55
2017-01-01 22:45:00+01:00;;130.7;721.45;424.54;114.34;519.97;317.08;158.66;620.22;387.94;110.22;0.12;884.55
2017-01-01 23:00:00+01:00;;131.46;724.12;426.32;119.65;511.03;315.27;165.32;622.35;392.65;133.25;0.15;884.55
2017-01-01 23:15:00+01:00;;132.31;726.83;428.17;127.49;501.93;314.64;164.47;611.25;386.68;198.31;0.22;884.55
2017-01-01 23:30:00+01:00;;133.16;729.54;430.01;135.32;492.83;314.01;163.62;600.16;380.71;236.28;0.27;884.55
2017-01-01 23:45:00+01:00;;134.01;732.26;431.86;143.16;483.73;313.39;162.78;589.06;374.75;272.25;0.31;884.55
2017-01-02 00:00:00+01:00;;52.82;644.91;348.8;207.35;538.37;372.76;164.69;573.65;368.01;324.72;0.37;884.55
2017-01-02 00:15:00+01:00;;54.34;645.16;349.68;186.11;509.14;347.48;169.38;553.93;360.52;301.47;0.34;884.55
2017-01-02 00:30:00+01:00;;55.86;645.41;350.56;164.87;479.91;322.2;174.06;534.21;353.02;239.47;0.27;884.55
2017-01-02 00:45:00+01:00;;57.38;645.65;351.44;143.63;450.68;296.93;178.74;514.48;345.52;186.37;0.21;884.55
2017-01-02 01:00:00+01:00;;59.61;646.93;353.19;130.92;432.09;281.14;181.38;500.98;339.98;175.34;0.2;884.55
2017-01-02 01:15:00+01:00;;62.56;649.23;355.81;126.75;424.15;274.84;181.98;493.7;336.38;199.99;0.23;884.55
2017-01-02 01:30:00+01:00;;65.51;651.52;358.43;122.58;416.2;268.54;182.58;486.42;332.79;119.63;0.14;884.55
2017-01-02 01:45:00+01:00;;68.46;653.82;361.05;118.4;408.25;262.23;183.18;479.14;329.19;110.66;0.13;884.55
2017-01-02 02:00:00+01:00;;71.89;656.89;364.29;117.1;409.2;261.81;183.85;475.14;327.3;101.05;0.11;884.55
2017-01-02 02:15:00+01:00;;75.79;660.72;368.15;118.66;419.05;267.27;184.6;474.43;327.12;130.84;0.15;884.55
2017-01-02 02:30:00+01:00;;79.69;664.55;372.02;120.22;428.89;272.72;185.34;473.71;326.95;207.02;0.23;884.55
2017-01-02 02:45:00+01:00;;83.6;668.38;375.88;121.78;438.74;278.18;186.09;472.99;326.77;278.05;0.31;884.55
2017-01-02 03:00:00+01:00;;87.67;672.61;380.03;126.56;450.33;286.23;187.41;478.16;329.81;280.79;0.32;884.55
2017-01-02 03:15:00+01:00;;91.89;677.22;384.45;134.54;463.67;296.87;189.3;489.21;336.07;320.66;0.36;884.55
2017-01-02 03:30:00+01:00;;96.11;681.84;388.86;142.53;477.02;307.5;191.19;500.25;342.33;332.35;0.38;884.55
2017-01-02 03:45:00+01:00;;100.34;686.46;393.28;150.52;490.36;318.13;193.09;511.3;348.6;336.5;0.38;884.55
2017-01-02 04:00:00+01:00;;104.41;691.09;397.63;157.64;504.48;328.81;197.75;522.01;356.4;355.59;0.4;884.55
2017-01-02 04:15:00+01:00;;108.31;695.75;401.91;163.88;519.38;339.54;205.17;532.38;365.73;340.59;0.39;884.55
2017-01-02 04:30:00+01:00;;112.22;700.4;406.19;170.12;534.28;350.27;212.6;542.75;375.06;351.36;0.4;884.55
2017-01-02 04:45:00+01:00;;116.13;705.05;410.47;176.36;549.18;361.0;220.02;553.12;384.39;421.93;0.48;884.55
2017-01-02 05:00:00+01:00;;119.55;709.35;414.33;185.49;562.61;372.48;228.37;562.79;393.78;503.85;0.57;884.55
2017-01-02 05:15:00+01:00;;122.48;713.29;417.76;197.52;574.58;384.71;237.64;571.76;403.23;320.95;0.36;884.55
2017-01-02 05:30:00+01:00;;125.42;717.22;421.2;209.54;586.55;396.93;246.91;580.73;412.67;304.25;0.34;884.55
2017-01-02 05:45:00+01:00;;128.36;721.16;424.64;221.57;598.52;409.16;256.18;589.7;422.11;332.88;0.38;884.55
2017-01-02 06:00:00+01:00;;130.47;724.37;427.3;231.36;609.75;419.87;234.09;557.15;393.85;323.21;0.37;884.55
2017-01-02 06:15:00+01:00;;131.77;726.86;429.2;238.91;620.24;429.07;230.63;558.34;392.98;350.19;0.4;884.55
2017-01-02 06:30:00+01:00;;133.07;729.33;431.09;246.47;630.74;438.27;227.17;559.53;392.1;424.71;0.48;884.55
2017-01-02 06:45:00+01:00;;134.37;731.82;432.98;254.02;641.23;447.47;223.71;560.72;391.23;397.55;0.45;884.55
2017-01-02 07:00:00+01:00;;134.68;733.31;433.86;257.99;647.65;452.91;220.25;559.25;388.9;398.12;0.45;884.55
2017-01-02 07:15:00+01:00;;134.02;733.81;433.73;258.39;650.01;454.59;216.81;555.13;385.12;446.23;0.5;884.55
2017-01-02 07:30:00+01:00;;133.36;734.31;433.6;258.79;652.36;456.27;213.36;551.01;381.33;346.61;0.39;884.55
2017-01-02 07:45:00+01:00;;132.7;734.81;433.47;259.18;654.72;457.95;209.92;546.89;377.55;395.07;0.45;884.55
2017-01-02 08:00:00+01:00;;131.3;734.57;432.57;257.77;654.27;456.97;205.41;541.85;372.74;474.14;0.54;884.55
2017-01-02 08:15:00+01:00;;129.16;733.57;430.89;254.55;651.0;453.33;199.85;535.89;366.91;528.11;0.6;884.55
2017-01-02 08:30:00+01:00;;127.02;732.58;429.21;251.33;647.74;449.69;194.29;529.92;361.08;465.86;0.53;884.55
2017-01-02 08:45:00+01:00;;124.88;731.58;427.53;248.11;644.48;446.05;188.73;523.97;355.25;412.39;0.47;884.55
2017-01-02 09:00:00+01:00;;122.33;730.18;425.43;243.66;640.16;441.5;183.48;518.48;349.91;435.13;0.49;884.55
2017-01-02 09:15:00+01:00;;119.36;728.39;422.92;237.96;634.78;436.03;178.56;513.45;345.05;392.99;0.44;884.55
2017-01-02 09:30:00+01:00;;116.38;726.6;420.4;232.26;629.41;430.56;173.63;508.43;340.19;394.44;0.45;884.55
2017-01-02 09:45:00+01:00;;113.41;724.8;417.88;226.56;624.04;425.1;168.7;503.41;335.34;456.83;0.52;884.55
2017-01-02 10:00:00+01:00;;110.36;722.94;415.3;221.8;617.27;419.37;163.9;498.62;330.62;456.72;0.52;884.55
2017-01-02 10:15:00+01:00;;107.25;721.01;412.65;217.97;609.11;413.38;159.24;494.07;326.04;387.92;0.44;884.55
2017-01-02 10:30:00+01:00;;104.14;719.08;410.01;214.14;600.95;407.38;154.58;489.52;321.45;351.77;0.4;884.55
2017-01-02 10:45:00+01:00;;101.03;717.15;407.37;210.31;592.8;401.39;149.91;484.98;316.87;383.0;0.43;884.55
2017-01-02 11:00:00+01:00;;98.21;715.5;405.01;206.48;585.29;395.71;195.72;545.31;368.49;302.23;0.34;884.55
2017-01-02 11:15:00+01:00;;95.68;714.12;402.96;202.67;578.43;390.33;186.15;535.61;359.08;285.35;0.32;884.55
2017-01-02 11:30:00+01:00;;93.15;712.74;400.9;198.85;571.57;384.96;176.57;525.91;349.67;271.86;0.31;884.55
2017-01-02 11:45:00+01:00;;90.62;711.37;398.85;195.03;564.71;379.59;167.0;516.21;340.26;297.04;0.34;884.55
2017-01-02 12:00:00+01:00;;88.74;710.61;397.46;190.98;560.27;375.3;157.55;506.88;330.99;259.7;0.29;884.55
2017-01-02 12:15:00+01:00;;87.5;710.47;396.72;186.68;558.26;372.1;148.25;497.92;321.88;281.13;0.32;884.55
2017-01-02 12:30:00+01:00;;86.27;710.33;395.99;182.4;556.24;368.9;138.93;488.96;312.76;310.05;0.35;884.55
2017-01-02 12:45:00+01:00;;85.03;710.19;395.26;178.1;554.22;365.7;129.63;480.0;303.65;328.83;0.37;884.55
2017-01-02 13:00:00+01:00;;84.7;710.91;395.44;174.41;556.93;365.16;121.6;476.61;297.97;346.54;0.39;884.55
2017-01-02 13:15:00+01:00;;85.28;712.48;396.54;171.32;564.36;367.28;114.85;478.79;295.73;409.65;0.46;884.55
2017-01-02 13:30:00+01:00;;85.86;714.06;397.65;168.23;571.8;369.39;108.1;480.97;293.48;415.53;0.47;884.55
2017-01-02 13:45:00+01:00;;86.43;715.63;398.75;165.14;579.24;371.5;101.35;483.15;291.24;410.43;0.46;884.55
2017-01-02 14:00:00+01:00;;87.76;717.89;400.6;165.38;587.93;375.95;98.3;487.85;292.07;377.94;0.43;884.55
2017-01-02 14:15:00+01:00;;89.85;720.83;403.19;168.96;597.88;382.73;98.93;495.06;295.97;340.26;0.38;884.55
2017-01-02 14:30:00+01:00;;91.94;723.77;405.79;172.53;607.82;389.5;99.56;502.26;299.88;242.76;0.27;884.55
2017-01-02 14:45:00+01:00;;94.02;726.71;408.38;176.11;617.77;396.28;100.19;509.47;303.78;196.46;0.22;884.55
2017-01-02 15:00:00+01:00;;96.61;729.98;411.44;182.88;625.9;403.81;105.75;518.1;310.91;225.5;0.25;884.55
2017-01-02 15:15:00+01:00;;99.71;733.57;414.96;192.84;632.23;412.08;116.23;528.15;321.26;259.99;0.29;884.55
2017-01-02 15:30:00+01:00;;102.81;737.16;418.48;202.81;638.55;420.35;126.72;538.19;331.62;298.86;0.34;884.55
2017-01-02 15:45:00+01:00;;105.91;740.76;422.0;212.77;644.87;428.62;137.21;548.24;341.97;340.14;0.38;884.55
2017-01-02 16:00:00+01:00;;109.24;744.03;425.69;226.9;646.89;436.76;114.67;513.95;312.21;373.1;0.42;884.55
2017-01-02 16:15:00+01:00;;112.81;747.0;429.56;245.19;644.62;444.79;136.37;526.03;329.25;358.52;0.41;884.55
2017-01-02 16:30:00+01:00;;116.38;749.96;433.42;263.48;642.35;452.81;158.07;538.11;346.3;357.15;0.4;884.55
2017-01-02 16:45:00+01:00;;119.96;752.92;437.29;281.78;640.08;460.84;179.77;550.19;363.35;403.33;0.46;884.55
2017-01-02 17:00:00+01:00;;123.5;755.8;441.04;293.31;640.4;466.73;199.58;561.19;378.91;416.93;0.47;884.55
2017-01-02 17:15:00+01:00;;127.01;758.59;444.68;298.07;643.33;470.49;217.49;571.12;392.98;493.05;0.56;884.55
2017-01-02 17:30:00+01:00;;130.52;761.38;448.31;302.83;646.25;474.26;235.4;581.05;407.04;559.14;0.63;884.55
2017-01-02 17:45:00+01:00;;134.03;764.17;451.95;307.59;649.18;478.02;253.31;590.98;421.11;521.34;0.59;884.55
2017-01-02 18:00:00+01:00;;137.19;766.68;455.17;309.56;649.38;479.04;265.26;599.14;431.26;487.46;0.55;884.55
2017-01-02 18:15:00+01:00;;140.0;768.92;457.99;308.74;646.84;477.32;271.24;605.52;437.51;497.16;0.56;884.55
2017-01-02 18:30:00+01:00;;142.8;771.16;460.8;307.92;644.31;475.6;277.22;611.91;443.76;501.76;0.57;884.55
2017-01-02 18:45:00+01:00;;145.6;773.39;463.62;307.1;641.77;473.89;283.2;618.29;450.01;473.46;0.54;884.55
2017-01-02 19:00:00+01:00;;147.82;775.2;465.8;302.79;636.38;468.97;283.15;621.55;451.65;431.62;0.49;884.55
2017-01-02 19:15:00+01:00;;149.47;776.59;467.35;294.99;628.13;460.84;277.06;621.69;448.68;405.13;0.46;884.55
2017-01-02 19:30:00+01:00;;151.11;777.97;468.9;287.2;619.88;452.72;270.98;621.82;445.72;401.41;0.45;884.55
2017-01-02 19:45:00+01:00;;152.75;779.36;470.46;279.4;611.63;444.59;264.89;621.96;442.74;402.34;0.45;884.55
2017-01-02 20:00:00+01:00;;153.87;780.39;471.47;263.41;605.65;433.52;252.08;620.68;435.7;407.0;0.46;884.55
2017-01-02 20:15:00+01:00;;154.47;781.06;471.94;239.24;601.93;419.49;232.55;618.0;424.57;372.47;0.42;884.55
2017-01-02 20:30:00+01:00;;155.07;781.74;472.42;215.07;598.21;405.47;213.02;615.32;413.44;341.95;0.39;884.55
2017-01-02 20:45:00+01:00;;155.67;782.41;472.89;190.9;594.49;391.45;193.49;612.64;402.3;308.84;0.35;884.55
2017-01-02 21:00:00+01:00;;155.86;782.84;472.98;170.61;585.56;376.76;157.31;562.59;356.89;276.36;0.31;884.55
2017-01-02 21:15:00+01:00;;155.65;783.02;472.69;154.2;571.41;361.41;142.22;550.49;343.53;270.49;0.31;884.55
2017-01-02 21:30:00+01:00;;155.43;783.21;472.39;137.79;557.26;346.05;127.14;538.39;330.17;246.96;0.28;884.55
2017-01-02 21:45:00+01:00;;155.21;783.39;472.1;121.38;543.11;330.7;112.05;526.28;316.81;247.45;0.28;884.55
2017-01-02 22:00:00+01:00;;154.73;783.45;471.6;110.99;526.27;317.03;103.11;506.96;302.84;232.63;0.26;884.55
2017-01-02 22:15:00+01:00;;153.99;783.38;470.9;106.65;506.73;305.05;100.31;480.4;288.27;212.95;0.24;884.55
2017-01-02 22:30:00+01:00;;153.24;783.31;470.19;102.3;487.19;293.08;97.52;453.85;273.69;177.03;0.2;884.55
2017-01-02 22:45:00+01:00;;152.49;783.25;469.48;97.96;467.66;281.1;94.72;427.3;259.12;159.28;0.18;884.55
2017-01-02 23:00:00+01:00;;151.66;783.17;468.75;94.31;451.87;271.38;87.88;408.24;246.27;140.5;0.16;884.55
2017-01-02 23:15:00+01:00;;150.74;783.08;467.98;91.36;439.82;263.91;77.0;396.68;235.15;143.75;0.16;884.55
2017-01-02 23:30:00+01:00;;149.82;783.0;467.22;88.41;427.78;256.46;66.12;385.12;224.03;137.3;0.16;884.55
2017-01-02 23:45:00+01:00;;148.9;782.92;466.46;85.45;415.73;248.99;55.23;373.56;212.91;128.1;0.14;884.55
2017-01-03 00:00:00+01:00;;198.16;742.69;471.32;78.91;397.74;237.51;48.0;366.65;205.95;123.84;0.14;884.55
2017-01-03 00:15:00+01:00;;195.39;742.95;470.04;74.1;394.4;233.42;44.42;364.39;203.12;119.83;0.14;884.55
2017-01-03 00:30:00+01:00;;192.61;743.2;468.76;69.29;391.06;229.33;40.83;362.13;200.3;106.52;0.12;884.55
2017-01-03 00:45:00+01:00;;189.83;743.46;467.48;64.49;387.72;225.24;37.25;359.88;197.48;110.0;0.12;884.55
2017-01-03 01:00:00+01:00;;187.68;743.98;466.67;62.11;387.88;224.11;36.95;361.21;198.05;115.14;0.13;884.55
2017-01-03 01:15:00+01:00;;186.16;744.78;466.34;62.17;391.53;225.94;39.94;366.14;202.01;128.72;0.15;884.55
2017-01-03 01:30:00+01:00;;184.64;745.58;466.0;62.22;395.18;227.77;42.93;371.07;205.98;144.59;0.16;884.55
2017-01-03 01:45:00+01:00;;183.12;746.38;465.67;62.28;398.83;229.6;45.92;376.01;209.94;168.8;0.19;884.55
2017-01-03 02:00:00+01:00;;182.09;747.35;465.67;63.44;404.9;233.21;49.65;382.92;215.22;179.84;0.2;884.55
2017-01-03 02:15:00+01:00;;181.56;748.48;466.03;65.69;413.38;238.59;54.13;391.8;221.8;186.38;0.21;884.55
2017-01-03 02:30:00+01:00;;181.02;749.62;466.39;67.95;421.87;243.98;58.6;400.69;228.38;182.16;0.21;884.55
2017-01-03 02:45:00+01:00;;180.49;750.75;466.75;70.2;430.35;249.37;63.08;409.57;234.96;171.54;0.19;884.55
2017-01-03 03:00:00+01:00;;180.26;751.92;467.27;73.77;437.96;254.99;67.01;418.33;241.29;171.95;0.19;884.55
2017-01-03 03:15:00+01:00;;180.32;753.12;467.94;78.65;444.71;260.84;70.4;426.97;247.35;181.84;0.21;884.55
2017-01-03 03:30:00+01:00;;180.39;754.3;468.61;83.53;451.45;266.68;73.79;435.61;253.41;194.94;0.22;884.55
2017-01-03 03:45:00+01:00;;180.45;755.5;469.28;88.41;458.2;272.53;77.18;444.25;259.47;173.99;0.2;884.55
2017-01-03 04:00:00+01:00;;180.58;756.58;469.93;92.61;462.48;276.78;79.06;449.96;263.29;158.18;0.18;884.55
2017-01-03 04:15:00+01:00;;180.77;757.56;470.55;96.12;464.29;279.44;79.44;452.75;264.84;153.76;0.17;884.55
2017-01-03 04:30:00+01:00;;180.95;758.53;471.17;99.63;466.1;282.09;79.83;455.53;266.4;161.88;0.18;884.55
2017-01-03 04:45:00+01:00;;181.14;759.51;471.79;103.14;467.91;284.74;80.21;458.31;267.96;201.39;0.23;884.55
2017-01-03 05:00:00+01:00;;181.15;760.24;472.2;105.99;469.68;287.04;81.35;458.28;268.56;238.62;0.27;884.55
2017-01-03 05:15:00+01:00;;180.99;760.73;472.38;108.17;471.4;288.97;83.26;455.42;268.19;266.84;0.3;884.55
2017-01-03 05:30:00+01:00;;180.83;761.22;472.57;110.36;473.12;290.9;85.16;452.55;267.81;281.05;0.32;884.55
2017-01-03 05:45:00+01:00;;180.68;761.71;472.76;112.54;474.84;292.83;87.07;449.69;267.44;269.7;0.3;884.55
2017-01-03 06:00:00+01:00;;180.12;761.82;472.55;112.36;478.8;294.75;55.24;413.16;232.22;264.12;0.3;884.55
2017-01-03 06:15:00+01:00;;179.16;761.56;471.94;109.81;484.99;296.66;56.53;425.02;239.06;277.25;0.31;884.55
2017-01-03 06:30:00+01:00;;178.2;761.29;471.33;107.26;491.18;298.56;57.83;436.88;245.89;284.54;0.32;884.55
2017-01-03 06:45:00+01:00;;177.24;761.03;470.72;104.71;497.37;300.47;59.12;448.74;252.73;296.84;0.34;884.55
2017-01-03 07:00:00+01:00;;175.72;760.3;469.6;101.56;506.02;303.32;61.07;463.38;261.28;321.56;0.36;884.55
2017-01-03 07:15:00+01:00;;173.66;759.12;467.94;97.81;517.13;307.11;63.69;480.8;271.54;339.79;0.38;884.55
2017-01-03 07:30:00+01:00;;171.6;757.93;466.29;94.05;528.25;310.9;66.3;498.23;281.8;360.23;0.41;884.55
2017-01-03 07:45:00+01:00;;169.54;756.75;464.64;90.3;539.36;314.69;68.92;515.65;292.06;376.12;0.43;884.55
2017-01-03 08:00:00+01:00;;167.06;755.21;462.58;89.12;550.36;319.66;74.63;533.53;303.98;397.58;0.45;884.55
2017-01-03 08:15:00+01:00;;164.16;753.32;460.11;90.52;561.25;325.82;83.46;551.86;317.56;438.68;0.5;884.55
2017-01-03 08:30:00+01:00;;161.27;751.43;457.64;91.92;572.14;331.98;92.28;570.18;331.14;476.77;0.54;884.55
2017-01-03 08:45:00+01:00;;158.37;749.54;455.18;93.31;583.03;338.13;101.1;588.51;344.72;484.91;0.55;884.55
2017-01-03 09:00:00+01:00;;155.28;747.45;452.48;96.32;592.7;344.48;113.21;604.88;358.96;516.16;0.58;884.55
2017-01-03 09:15:00+01:00;;152.0;745.15;449.55;100.93;601.14;351.02;128.6;619.27;373.87;546.6;0.62;884.55
2017-01-03 09:30:00+01:00;;148.73;742.86;446.62;105.54;609.59;357.55;143.99;633.66;388.78;549.36;0.62;884.55
2017-01-03 09:45:00+01:00;;145.45;740.57;443.69;110.16;618.03;364.09;159.38;648.05;403.68;499.67;0.56;884.55
2017-01-03 10:00:00+01:00;;142.14;738.23;440.71;115.0;625.66;370.24;174.72;659.87;417.27;474.75;0.54;884.55
2017-01-03 10:15:00+01:00;;138.81;735.83;437.67;120.07;632.46;375.99;189.99;669.13;429.53;460.68;0.52;884.55
2017-01-03 10:30:00+01:00;;135.48;733.44;434.63;125.14;639.27;381.75;205.27;678.38;441.8;478.05;0.54;884.55
2017-01-03 10:45:00+01:00;;132.15;731.04;431.6;130.21;646.08;387.5;220.54;687.64;454.07;502.93;0.57;884.55
2017-01-03 11:00:00+01:00;;128.99;728.67;428.68;135.04;652.19;392.93;349.78;744.27;552.81;547.53;0.62;884.55
2017-01-03 11:15:00+01:00;;126.0;726.31;425.88;139.62;657.6;398.03;355.22;747.64;557.37;551.07;0.62;884.55
2017-01-03 11:30:00+01:00;;123.0;723.96;423.09;144.19;663.01;403.13;360.65;751.01;561.92;586.86;0.66;884.55
2017-01-03 11:45:00+01:00;;120.01;721.6;420.29;148.77;668.43;408.23;366.09;754.39;566.48;591.15;0.67;884.55
2017-01-03 12:00:00+01:00;;117.38;719.36;417.79;153.63;674.98;413.96;371.8;758.03;570.97;603.34;0.68;884.55
2017-01-03 12:15:00+01:00;;115.11;717.23;415.59;158.76;682.66;420.34;377.78;761.95;575.4;611.82;0.69;884.55
2017-01-03 12:30:00+01:00;;112.84;715.09;413.38;163.9;690.35;426.71;383.76;765.87;579.83;598.77;0.68;884.55
2017-01-03 12:45:00+01:00;;110.57;712.96;411.18;169.03;698.04;433.08;389.74;769.79;584.26;611.75;0.69;884.55
2017-01-03 13:00:00+01:00;;108.81;711.14;409.4;174.91;704.07;439.22;396.13;772.46;588.59;625.32;0.71;884.55
2017-01-03 13:15:00+01:00;;107.57;709.62;408.04;181.54;708.43;445.12;402.93;773.86;592.8;640.45;0.72;884.55
2017-01-03 13:30:00+01:00;;106.33;708.1;406.68;188.18;712.79;451.01;409.73;775.27;597.01;637.82;0.72;884.55
