"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|BE","10.02.2018 10:00 - 10.02.2018 11:00 (CET)","390","n/e","n/e","2577","0","0","n/e","n/e","n/e","34","","19","n/e","n/e","4962","778","n/e","484","204","257","244"
"BZN|BE","10.02.2018 11:00 - 10.02.2018 12:00 (CET)","391","n/e","n/e","2520","0","0","n/e","n/e","n/e","3","","19","n/e","n/e","4968","731","n/e","796","203","341","203"
"BZN|BE","10.02.2018 12:00 - 10.02.2018 13:00 (CET)","400","n/e","n/e","2273","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4969","712","n/e","1062","202","476","176"
"BZN|BE","10.02.2018 13:00 - 10.02.2018 14:00 (CET)","399","n/e","n/e","2059","0","0","n/e","n/e","n/e","0","","21","n/e","n/e","4971","693","n/e","1151","204","527","219"
"BZN|BE","10.02.2018 14:00 - 10.02.2018 15:00 (CET)","412","n/e","n/e","1953","0","0","n/e","n/e","n/e","0","","21","n/e","n/e","4971","692","n/e","1048","205","575","269"
"BZN|BE","10.02.2018 15:00 - 10.02.2018 16:00 (CET)","406","n/e","n/e","2134","0","0","n/e","n/e","n/e","10","","20","n/e","n/e","4969","692","n/e","725","207","680","302"
"BZN|BE","10.02.2018 16:00 - 10.02.2018 17:00 (CET)","398","n/e","n/e","2108","0","0","n/e","n/e","n/e","4","","20","n/e","n/e","4970","689","n/e","282","206","782","328"
"BZN|BE","10.02.2018 17:00 - 10.02.2018 18:00 (CET)","410","n/e","n/e","2160","0","0","n/e","n/e","n/e","16","","19","n/e","n/e","4971","695","n/e","35","204","820","390"
"BZN|BE","10.02.2018 18:00 - 10.02.2018 19:00 (CET)","414","n/e","n/e","2129","0","0","n/e","n/e","n/e","108","","19","n/e","n/e","4971","745","n/e","0","206","826","628"
"BZN|BE","10.02.2018 19:00 - 10.02.2018 20:00 (CET)","415","n/e","n/e","2143","0","0","n/e","n/e","n/e","29","","19","n/e","n/e","4972","725","n/e","0","204","827","879"
"BZN|BE","10.02.2018 20:00 - 10.02.2018 21:00 (CET)","405","n/e","n/e","2068","0","0","n/e","n/e","n/e","16","","19","n/e","n/e","4971","663","n/e","0","206","830","949"
"BZN|BE","10.02.2018 21:00 - 10.02.2018 22:00 (CET)","400","n/e","n/e","1787","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4970","634","n/e","0","204","833","1042"
"BZN|BE","10.02.2018 22:00 - 10.02.2018 23:00 (CET)","403","n/e","n/e","1865","0","0","n/e","n/e","n/e","80","","19","n/e","n/e","4971","609","n/e","0","207","833","1101"
"BZN|BE","10.02.2018 23:00 - 11.02.2018 00:00 (CET)","409","n/e","n/e","1820","0","0","n/e","n/e","n/e","414","","19","n/e","n/e","4971","651","n/e","0","201","833","1131"
"BZN|BE","11.02.2018 00:00 - 11.02.2018 01:00 (CET)","403","n/e","n/e","1675","0","0","n/e","n/e","n/e","53","","19","n/e","n/e","4971","544","n/e","0","207","833","1230"
"BZN|BE","11.02.2018 01:00 - 11.02.2018 02:00 (CET)","399","n/e","n/e","1699","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4971","535","n/e","0","204","833","1257"
"BZN|BE","11.02.2018 02:00 - 11.02.2018 03:00 (CET)","400","n/e","n/e","1690","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4969","530","n/e","0","205","831","1268"
"BZN|BE","11.02.2018 03:00 - 11.02.2018 04:00 (CET)","395","n/e","n/e","1790","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4968","530","n/e","0","195","828","1192"
"BZN|BE","11.02.2018 04:00 - 11.02.2018 05:00 (CET)","396","n/e","n/e","1752","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4968","557","n/e","0","201","826","1267"
"BZN|BE","11.02.2018 05:00 - 11.02.2018 06:00 (CET)","391","n/e","n/e","1711","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4968","563","n/e","0","199","820","1218"
"BZN|BE","11.02.2018 06:00 - 11.02.2018 07:00 (CET)","393","n/e","n/e","1760","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4969","549","n/e","0","197","822","1171"
"BZN|BE","11.02.2018 07:00 - 11.02.2018 08:00 (CET)","393","n/e","n/e","1749","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4969","585","n/e","0","195","824","1130"
"BZN|BE","11.02.2018 08:00 - 11.02.2018 09:00 (CET)","381","n/e","n/e","1734","0","0","n/e","n/e","n/e","72","","19","n/e","n/e","4969","585","n/e","28","196","828","1026"
"BZN|BE","11.02.2018 09:00 - 11.02.2018 10:00 (CET)","388","n/e","n/e","1759","0","0","n/e","n/e","n/e","113","","19","n/e","n/e","4971","599","n/e","194","195","829","943"
"BZN|BE","11.02.2018 10:00 - 11.02.2018 11:00 (CET)","372","n/e","n/e","1759","0","0","n/e","n/e","n/e","141","","19","n/e","n/e","4969","621","n/e","355","195","833","856"
"BZN|BE","11.02.2018 11:00 - 11.02.2018 12:00 (CET)","381","n/e","n/e","1808","0","0","n/e","n/e","n/e","161","","19","n/e","n/e","4970","628","n/e","422","193","833","838"
"BZN|BE","11.02.2018 12:00 - 11.02.2018 13:00 (CET)","392","n/e","n/e","1860","0","0","n/e","n/e","n/e","168","","19","n/e","n/e","4968","625","n/e","544","197","831","751"
"BZN|BE","11.02.2018 13:00 - 11.02.2018 14:00 (CET)","393","n/e","n/e","1682","0","0","n/e","n/e","n/e","46","","19","n/e","n/e","4969","602","n/e","712","196","828","737"
"BZN|BE","11.02.2018 14:00 - 11.02.2018 15:00 (CET)","396","n/e","n/e","1630","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4971","553","n/e","709","195","827","780"
"BZN|BE","11.02.2018 15:00 - 11.02.2018 16:00 (CET)","402","n/e","n/e","1699","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4968","533","n/e","473","193","816","820"
"BZN|BE","11.02.2018 16:00 - 11.02.2018 17:00 (CET)","399","n/e","n/e","1724","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4970","530","n/e","192","197","811","665"
"BZN|BE","11.02.2018 17:00 - 11.02.2018 18:00 (CET)","399","n/e","n/e","2038","0","0","n/e","n/e","n/e","118","","19","n/e","n/e","4972","561","n/e","24","198","755","543"
"BZN|BE","11.02.2018 18:00 - 11.02.2018 19:00 (CET)","394","n/e","n/e","2109","0","0","n/e","n/e","n/e","651","","19","n/e","n/e","4972","596","n/e","0","197","801","562"
"BZN|BE","11.02.2018 19:00 - 11.02.2018 20:00 (CET)","388","n/e","n/e","2130","0","0","n/e","n/e","n/e","252","","19","n/e","n/e","4972","602","n/e","0","196","803","474"
"BZN|BE","11.02.2018 20:00 - 11.02.2018 21:00 (CET)","399","n/e","n/e","2116","0","0","n/e","n/e","n/e","99","","19","n/e","n/e","4973","571","n/e","0","197","827","513"
"BZN|BE","11.02.2018 21:00 - 11.02.2018 22:00 (CET)","395","n/e","n/e","1869","0","0","n/e","n/e","n/e","5","","19","n/e","n/e","4973","547","n/e","0","195","830","493"
"BZN|BE","11.02.2018 22:00 - 11.02.2018 23:00 (CET)","398","n/e","n/e","2056","0","0","n/e","n/e","n/e","26","","19","n/e","n/e","4975","561","n/e","0","196","832","477"
"BZN|BE","11.02.2018 23:00 - 12.02.2018 00:00 (CET)","392","n/e","n/e","2145","0","0","n/e","n/e","n/e","139","","19","n/e","n/e","4975","593","n/e","0","197","830","455"
"BZN|BE","12.02.2018 00:00 - 12.02.2018 01:00 (CET)","400","n/e","n/e","2263","0","0","n/e","n/e","n/e","115","","19","n/e","n/e","4975","724","n/e","0","197","825","527"
"BZN|BE","12.02.2018 01:00 - 12.02.2018 02:00 (CET)","397","n/e","n/e","2179","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4974","735","n/e","0","194","808","572"
"BZN|BE","12.02.2018 02:00 - 12.02.2018 03:00 (CET)","403","n/e","n/e","2246","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4973","719","n/e","0","197","792","557"
"BZN|BE","12.02.2018 03:00 - 12.02.2018 04:00 (CET)","403","n/e","n/e","2386","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4971","726","n/e","0","196","786","500"
"BZN|BE","12.02.2018 04:00 - 12.02.2018 05:00 (CET)","406","n/e","n/e","2359","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4971","728","n/e","0","195","760","546"
"BZN|BE","12.02.2018 05:00 - 12.02.2018 06:00 (CET)","408","n/e","n/e","2555","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4971","716","n/e","0","198","730","558"
"BZN|BE","12.02.2018 06:00 - 12.02.2018 07:00 (CET)","404","n/e","n/e","2995","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4973","723","n/e","0","195","734","514"
"BZN|BE","12.02.2018 07:00 - 12.02.2018 08:00 (CET)","410","n/e","n/e","3460","0","0","n/e","n/e","n/e","12","","18","n/e","n/e","4971","761","n/e","0","193","685","490"
"BZN|BE","12.02.2018 08:00 - 12.02.2018 09:00 (CET)","414","n/e","n/e","3707","0","0","n/e","n/e","n/e","193","","18","n/e","n/e","4972","768","n/e","56","195","663","446"
"BZN|BE","12.02.2018 09:00 - 12.02.2018 10:00 (CET)","411","n/e","n/e","3664","0","0","n/e","n/e","n/e","491","","19","n/e","n/e","4972","775","n/e","354","188","634","388"
"BZN|BE","12.02.2018 10:00 - 12.02.2018 11:00 (CET)","416","n/e","n/e","3568","0","0","n/e","n/e","n/e","317","","20","n/e","n/e","4973","761","n/e","843","188","611","320"
"BZN|BE","12.02.2018 11:00 - 12.02.2018 12:00 (CET)","401","n/e","n/e","3601","0","0","n/e","n/e","n/e","30","","19","n/e","n/e","4970","707","n/e","974","182","562","321"
"BZN|BE","12.02.2018 12:00 - 12.02.2018 13:00 (CET)","412","n/e","n/e","3457","0","0","n/e","n/e","n/e","225","","19","n/e","n/e","4970","749","n/e","926","183","533","312"
"BZN|BE","12.02.2018 13:00 - 12.02.2018 14:00 (CET)","417","n/e","n/e","3430","0","0","n/e","n/e","n/e","343","","19","n/e","n/e","4971","764","n/e","883","192","426","301"
"BZN|BE","12.02.2018 14:00 - 12.02.2018 15:00 (CET)","414","n/e","n/e","3330","0","0","n/e","n/e","n/e","10","","19","n/e","n/e","4971","755","n/e","830","195","292","277"
"BZN|BE","12.02.2018 15:00 - 12.02.2018 16:00 (CET)","413","n/e","n/e","3269","0","0","n/e","n/e","n/e","128","","19","n/e","n/e","4971","728","n/e","657","190","311","255"
"BZN|BE","12.02.2018 16:00 - 12.02.2018 17:00 (CET)","417","n/e","n/e","3238","0","0","n/e","n/e","n/e","21","","19","n/e","n/e","4971","743","n/e","304","193","319","195"
"BZN|BE","12.02.2018 17:00 - 12.02.2018 18:00 (CET)","415","n/e","n/e","3628","0","0","n/e","n/e","n/e","174","","19","n/e","n/e","4972","733","n/e","52","194","333","201"
"BZN|BE","12.02.2018 18:00 - 12.02.2018 19:00 (CET)","418","n/e","n/e","3647","0","0","n/e","n/e","n/e","912","","19","n/e","n/e","4972","754","n/e","0","195","314","221"
"BZN|BE","12.02.2018 19:00 - 12.02.2018 20:00 (CET)","418","n/e","n/e","3642","0","0","n/e","n/e","n/e","625","","19","n/e","n/e","4972","766","n/e","0","196","348","303"
"BZN|BE","12.02.2018 20:00 - 12.02.2018 21:00 (CET)","411","n/e","n/e","3452","0","0","n/e","n/e","n/e","33","","19","n/e","n/e","4972","724","n/e","0","197","361","421"
"BZN|BE","12.02.2018 21:00 - 12.02.2018 22:00 (CET)","402","n/e","n/e","3146","0","0","n/e","n/e","n/e","171","","19","n/e","n/e","4972","682","n/e","0","196","454","478"
"BZN|BE","12.02.2018 22:00 - 12.02.2018 23:00 (CET)","387","n/e","n/e","2712","0","0","n/e","n/e","n/e","1","","19","n/e","n/e","4972","678","n/e","0","199","567","529"
"BZN|BE","12.02.2018 23:00 - 13.02.2018 00:00 (CET)","369","n/e","n/e","2471","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4972","682","n/e","0","196","764","540"
"BZN|BE","13.02.2018 00:00 - 13.02.2018 01:00 (CET)","368","n/e","n/e","2281","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4973","686","n/e","0","198","791","571"
"BZN|BE","13.02.2018 01:00 - 13.02.2018 02:00 (CET)","364","n/e","n/e","2270","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4972","670","n/e","0","197","700","536"
"BZN|BE","13.02.2018 02:00 - 13.02.2018 03:00 (CET)","354","n/e","n/e","2436","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4972","667","n/e","0","199","675","521"
"BZN|BE","13.02.2018 03:00 - 13.02.2018 04:00 (CET)","355","n/e","n/e","2425","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4974","691","n/e","0","197","589","465"
"BZN|BE","13.02.2018 04:00 - 13.02.2018 05:00 (CET)","383","n/e","n/e","2302","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4973","692","n/e","0","198","669","650"
"BZN|BE","13.02.2018 05:00 - 13.02.2018 06:00 (CET)","398","n/e","n/e","2275","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4972","691","n/e","0","199","709","733"
"BZN|BE","13.02.2018 06:00 - 13.02.2018 07:00 (CET)","399","n/e","n/e","2812","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4971","711","n/e","0","198","744","728"
"BZN|BE","13.02.2018 07:00 - 13.02.2018 08:00 (CET)","401","n/e","n/e","3052","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4971","692","n/e","0","196","798","736"
"BZN|BE","13.02.2018 08:00 - 13.02.2018 09:00 (CET)","408","n/e","n/e","3191","0","0","n/e","n/e","n/e","149","","19","n/e","n/e","4971","699","n/e","83","194","817","738"
"BZN|BE","13.02.2018 09:00 - 13.02.2018 10:00 (CET)","393","n/e","n/e","3147","0","0","n/e","n/e","n/e","3","","20","n/e","n/e","4972","686","n/e","489","193","824","721"
"BZN|BE","13.02.2018 10:00 - 13.02.2018 11:00 (CET)","394","n/e","n/e","2988","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4970","699","n/e","1039","191","819","679"
"BZN|BE","13.02.2018 11:00 - 13.02.2018 12:00 (CET)","398","n/e","n/e","2826","0","0","n/e","n/e","n/e","11","","21","n/e","n/e","4971","668","n/e","1419","192","824","754"
"BZN|BE","13.02.2018 12:00 - 13.02.2018 13:00 (CET)","400","n/e","n/e","2794","0","0","n/e","n/e","n/e","5","","21","n/e","n/e","4970","661","n/e","1539","193","829","914"
"BZN|BE","13.02.2018 13:00 - 13.02.2018 14:00 (CET)","404","n/e","n/e","2689","0","0","n/e","n/e","n/e","0","","21","n/e","n/e","4970","663","n/e","1535","191","827","1097"
"BZN|BE","13.02.2018 14:00 - 13.02.2018 15:00 (CET)","407","n/e","n/e","2813","0","0","n/e","n/e","n/e","0","","21","n/e","n/e","4972","656","n/e","1300","185","827","1012"
"BZN|BE","13.02.2018 15:00 - 13.02.2018 16:00 (CET)","405","n/e","n/e","2913","0","0","n/e","n/e","n/e","0","","21","n/e","n/e","4971","666","n/e","897","191","830","939"
"BZN|BE","13.02.2018 16:00 - 13.02.2018 17:00 (CET)","412","n/e","n/e","2949","0","0","n/e","n/e","n/e","86","","21","n/e","n/e","4972","685","n/e","351","196","831","841"
"BZN|BE","13.02.2018 17:00 - 13.02.2018 18:00 (CET)","410","n/e","n/e","3209","0","0","n/e","n/e","n/e","398","","20","n/e","n/e","4971","752","n/e","42","194","817","615"
"BZN|BE","13.02.2018 18:00 - 13.02.2018 19:00 (CET)","408","n/e","n/e","3229","0","0","n/e","n/e","n/e","836","","19","n/e","n/e","4970","746","n/e","0","195","808","484"
"BZN|BE","13.02.2018 19:00 - 13.02.2018 20:00 (CET)","407","n/e","n/e","3235","0","0","n/e","n/e","n/e","460","","19","n/e","n/e","4968","731","n/e","0","194","802","471"
"BZN|BE","13.02.2018 20:00 - 13.02.2018 21:00 (CET)","407","n/e","n/e","3211","0","0","n/e","n/e","n/e","417","","20","n/e","n/e","4970","740","n/e","0","195","814","543"
"BZN|BE","13.02.2018 21:00 - 13.02.2018 22:00 (CET)","404","n/e","n/e","3257","0","0","n/e","n/e","n/e","229","","19","n/e","n/e","4971","716","n/e","0","204","800","568"
"BZN|BE","13.02.2018 22:00 - 13.02.2018 23:00 (CET)","404","n/e","n/e","3234","0","0","n/e","n/e","n/e","142","","20","n/e","n/e","4971","722","n/e","0","205","759","494"
"BZN|BE","13.02.2018 23:00 - 14.02.2018 00:00 (CET)","406","n/e","n/e","3198","0","0","n/e","n/e","n/e","117","","21","n/e","n/e","4971","737","n/e","0","205","713","455"
"BZN|BE","14.02.2018 00:00 - 14.02.2018 01:00 (CET)","413","n/e","n/e","2463","0","0","n/e","n/e","n/e","6","","20","n/e","n/e","4971","720","n/e","0","208","664","481"
"BZN|BE","14.02.2018 01:00 - 14.02.2018 02:00 (CET)","412","n/e","n/e","2199","0","0","n/e","n/e","n/e","31","","20","n/e","n/e","4972","748","n/e","0","205","620","492"
"BZN|BE","14.02.2018 02:00 - 14.02.2018 03:00 (CET)","413","n/e","n/e","2093","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4973","700","n/e","0","206","623","478"
"BZN|BE","14.02.2018 03:00 - 14.02.2018 04:00 (CET)","410","n/e","n/e","2027","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4973","677","n/e","0","201","630","420"
"BZN|BE","14.02.2018 04:00 - 14.02.2018 05:00 (CET)","413","n/e","n/e","2048","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4973","682","n/e","0","203","689","441"
"BZN|BE","14.02.2018 05:00 - 14.02.2018 06:00 (CET)","414","n/e","n/e","2149","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4974","691","n/e","0","202","744","506"
"BZN|BE","14.02.2018 06:00 - 14.02.2018 07:00 (CET)","412","n/e","n/e","2736","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4973","699","n/e","0","203","768","594"
"BZN|BE","14.02.2018 07:00 - 14.02.2018 08:00 (CET)","415","n/e","n/e","2982","0","0","n/e","n/e","n/e","151","","19","n/e","n/e","4973","733","n/e","0","203","787","630"
"BZN|BE","14.02.2018 08:00 - 14.02.2018 09:00 (CET)","420","n/e","n/e","3289","0","0","n/e","n/e","n/e","213","","19","n/e","n/e","4973","731","n/e","100","205","821","699"
"BZN|BE","14.02.2018 09:00 - 14.02.2018 10:00 (CET)","415","n/e","n/e","3291","0","0","n/e","n/e","n/e","223","","20","n/e","n/e","4973","728","n/e","486","203","824","622"
"BZN|BE","14.02.2018 10:00 - 14.02.2018 11:00 (CET)","410","n/e","n/e","3212","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4975","714","n/e","987","201","807","470"
"BZN|BE","14.02.2018 11:00 - 14.02.2018 12:00 (CET)","408","n/e","n/e","2695","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4975","694","n/e","1403","201","791","474"
"BZN|BE","14.02.2018 12:00 - 14.02.2018 13:00 (CET)","402","n/e","n/e","2370","0","0","n/e","n/e","n/e","0","","21","n/e","n/e","4973","685","n/e","1564","200","695","525"
"BZN|BE","14.02.2018 13:00 - 14.02.2018 14:00 (CET)","395","n/e","n/e","2428","0","7","n/e","n/e","n/e","0","","20","n/e","n/e","4972","685","n/e","1435","203","667","563"
"BZN|BE","14.02.2018 14:00 - 14.02.2018 15:00 (CET)","393","n/e","n/e","2545","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4973","705","n/e","1090","204","774","614"
"BZN|BE","14.02.2018 15:00 - 14.02.2018 16:00 (CET)","403","n/e","n/e","2614","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4971","724","n/e","659","201","826","683"
"BZN|BE","14.02.2018 16:00 - 14.02.2018 17:00 (CET)","413","n/e","n/e","2788","0","0","n/e","n/e","n/e","8","","20","n/e","n/e","4971","760","n/e","234","204","826","645"
"BZN|BE","14.02.2018 17:00 - 14.02.2018 18:00 (CET)","410","n/e","n/e","2726","0","0","n/e","n/e","n/e","32","","20","n/e","n/e","4972","767","n/e","21","205","836","560"
"BZN|BE","14.02.2018 18:00 - 14.02.2018 19:00 (CET)","411","n/e","n/e","2696","0","0","n/e","n/e","n/e","692","","19","n/e","n/e","4973","735","n/e","0","205","835","687"
"BZN|BE","14.02.2018 19:00 - 14.02.2018 20:00 (CET)","411","n/e","n/e","2696","0","0","n/e","n/e","n/e","542","","18","n/e","n/e","4973","714","n/e","0","202","833","809"
"BZN|BE","14.02.2018 20:00 - 14.02.2018 21:00 (CET)","408","n/e","n/e","2396","0","0","n/e","n/e","n/e","2","","19","n/e","n/e","4972","704","n/e","0","204","834","928"
"BZN|BE","14.02.2018 21:00 - 14.02.2018 22:00 (CET)","412","n/e","n/e","2063","0","0","n/e","n/e","n/e","14","","19","n/e","n/e","4972","683","n/e","0","204","834","987"
"BZN|BE","14.02.2018 22:00 - 14.02.2018 23:00 (CET)","399","n/e","n/e","1882","0","0","n/e","n/e","n/e","40","","19","n/e","n/e","4971","653","n/e","0","206","834","1076"
"BZN|BE","14.02.2018 23:00 - 15.02.2018 00:00 (CET)","402","n/e","n/e","1945","0","0","n/e","n/e","n/e","62","","20","n/e","n/e","4971","678","n/e","0","205","833","1145"
"BZN|BE","15.02.2018 00:00 - 15.02.2018 01:00 (CET)","399","n/e","n/e","1908","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4971","699","n/e","0","205","832","1183"
"BZN|BE","15.02.2018 01:00 - 15.02.2018 02:00 (CET)","402","n/e","n/e","1862","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4970","702","n/e","0","204","834","1162"
"BZN|BE","15.02.2018 02:00 - 15.02.2018 03:00 (CET)","402","n/e","n/e","1976","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4973","711","n/e","0","207","834","1096"
"BZN|BE","15.02.2018 03:00 - 15.02.2018 04:00 (CET)","401","n/e","n/e","2021","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4973","721","n/e","0","206","833","937"
"BZN|BE","15.02.2018 04:00 - 15.02.2018 05:00 (CET)","406","n/e","n/e","1957","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4972","716","n/e","0","206","832","939"
"BZN|BE","15.02.2018 05:00 - 15.02.2018 06:00 (CET)","402","n/e","n/e","2102","0","0","n/e","n/e","n/e","0","","20","n/e","n/e","4971","716","n/e","0","205","777","884"
"BZN|BE","15.02.2018 06:00 - 15.02.2018 07:00 (CET)","403","n/e","n/e","2795","0","0","n/e","n/e","n/e","9","","19","n/e","n/e","4970","739","n/e","0","202","670","745"
"BZN|BE","15.02.2018 07:00 - 15.02.2018 08:00 (CET)","412","n/e","n/e","3247","0","0","n/e","n/e","n/e","623","","19","n/e","n/e","4968","761","n/e","0","203","657","586"
"BZN|BE","15.02.2018 08:00 - 15.02.2018 09:00 (CET)","419","n/e","n/e","3379","0","0","n/e","n/e","n/e","899","","19","n/e","n/e","4968","754","n/e","6","203","617","580"
"BZN|BE","15.02.2018 09:00 - 15.02.2018 10:00 (CET)","416","n/e","n/e","3391","0","0","n/e","n/e","n/e","985","","20","n/e","n/e","4969","746","n/e","57","200","678","568"
"BZN|BE","15.02.2018 10:00 - 15.02.2018 11:00 (CET)","413","n/e","n/e","3372","0","0","n/e","n/e","n/e","463","","20","n/e","n/e","4953","749","n/e","142","201","675","560"
"BZN|BE","15.02.2018 11:00 - 15.02.2018 12:00 (CET)","416","n/e","n/e","3413","0","0","n/e","n/e","n/e","372","","20","n/e","n/e","4950","765","n/e","252","202","570","496"
"BZN|BE","15.02.2018 12:00 - 15.02.2018 13:00 (CET)","417","n/e","n/e","3346","0","0","n/e","n/e","n/e","421","","20","n/e","n/e","4959","767","n/e","352","203","615","440"
"BZN|BE","15.02.2018 13:00 - 15.02.2018 14:00 (CET)","419","n/e","n/e","3288","0","0","n/e","n/e","n/e","115","","20","n/e","n/e","4967","773","n/e","453","202","669","367"
"BZN|BE","15.02.2018 14:00 - 15.02.2018 15:00 (CET)","416","n/e","n/e","3074","0","0","n/e","n/e","n/e","32","","20","n/e","n/e","4966","769","n/e","510","204","554","307"
"BZN|BE","15.02.2018 15:00 - 15.02.2018 16:00 (CET)","417","n/e","n/e","3238","0","0","n/e","n/e","n/e","21","","20","n/e","n/e","4964","770","n/e","446","204","461","325"
